Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
9738.6,Jun-1971,5147.1,flat,residential,Outskirts,rectangle,2,67218,7,0.8738959096670629,1959,1968.0,highway,36,2,8,,Yes,NA
10117.6,January-1990,8259.4,duplex,residential,Border,rectangle,1,32555mts,7,0.5980022623025922,1979,1990.0,street,40,5,2,,No,NA
9634.7,November-1974,2602.9,duplex,commercial,Border,irregular,4,24242,5,0.5087347469219351,1966,0.0,highway,8,2,10,,Yes,NA
9757.8,August-1970,9741.0,flat,commercial,Border,rectangle,2,30282,6,0.6462482566684847,1960,1970.0,highway,97,3,10,NA,No,NA
9293.5,July-1995,2713.9,flat,commercial,Border,irregular,3,31191mts,10,0.5583741786686435,1985,1995.0,highway,19,4,1,,No,NA
10642.0,January-1988,5218.6,duplex,residential,Center,trapezoid,1,14687mts,9,0.05879864800088508,1977,1985.0,street,30,5,2,NA,Yes,NA
10123.5,Aug-1972,8787.5,flat,residential,Outskirts,rectangle,4,71476,3,0.9294754483928159,1961,1970.0,highway,21,1,10,,Yes,NA
11789.3,December-1990,11463.5,land,commercial,Center,rectangle,2,9863,9,0.6612154230804523,1972,0.0,alley,30,1,9,F,NA,NA
2302.6,July-2007,902.0,villa,residential,Border,irregular,5,34451mts,5,0.16137115855215245,1995,2006.0,highway,45,5,2,NA,Yes, No
9955.1,June-2003,5643.8,duplex,commercial,Border,irregular,1,27398mts,2,0.4114239860988458,1993,2004.0,street,32,4,3,NA,No,
3862.4,August-2001,6279.8,villa,residential,Center,rectangle,2,5028,4,0.5437927004329176,1990,1999.0,street,57,5,4,NA,Yes,Yes
17213.5,April-1992,5289.3,flat,residential,Outskirts,irregular,3,78285,3,0.5163102810237271,1973,1981.0,highway,46,4,9,,No,
10140.9,August-1985,5192.4,duplex,residential,Center,irregular,3,20557mts,9,0.9859501650224572,1978,0.0,street,25,3,6,NA,No,
9727.4,May-1987,841.2,flat,commercial,Outskirts,rectangle,3,70252,2,0.2409754451439996,1969,1979.0,highway,59,1,10,NA,Yes,NA
11000.3,May-07,7379.4,duplex,residential,Center,trapezoid,2,21040,9,0.6990207814089313,1996,2004.0,street,6,1,1,NA,Yes,NA
11448.3,March-1986,8545.8,open land,commercial,Center,rectangle,3,7020mts,10,0.7779709137422555,1974,0.0,street,86,5,5,F,NA,
3636.9,November-1985,4687.3,villa,residential,Center,rectangle,4,22812,7,0.999845391008072,1968,1978.0,alley,59,3,7,NA,Yes,Yes
10807.8,January-06,9482.2,flat,commercial,Outskirts,trapezoid,4,57807mts,1,0.6575836750711275,2005,0.0,highway,17,3,10,,Yes,
2967.3,January-1995,11825.6,villa,residential,Border,trapezoid,1,26175mts,7,0.0489205581959169,1988,0.0,highway,84,3,8,,Yes, No
2680.2,May-01,2501.0,villa,residential,Border,rectangle,2,22493,5,0.5737413869705238,1993,0.0,highway,51,1,5,NA,Yes,Yes
10530.6,January-2001,6978.3,duplex,commercial,Center,irregular,2,5791mts,10,0.9815403227936844,1984,1995.0,alley,39,1,4,NA,No,NA
2777.5,March-86,11206.9,villa,residential,Outskirts,irregular,3,67461,6,0.5676830025503493,1972,1981.0,highway,94,3,9,NA,Yes,Yes
11279.7,Jan-2005,10486.1,duplex,residential,Center,trapezoid,2,20475mts,1,0.9916075693251727,2005,0.0,street,27,5,10,,No,NA
10254.5,November-1989,5679.5,open land,commercial,Border,irregular,1,39024,6,0.38285103910455953,1972,0.0,street,81,5,1,F,NA,
11451.8,October-78,11587.6,open land,industrial,Center,rectangle,1,8732,8,0.5854265274115518,1978,0.0,alley,76,5,6,C,NA,NA
10053.4,August-1988,5087.3,flat,commercial,Outskirts,trapezoid,4,69332mts,4,0.8127290207640144,1983,0.0,highway,34,2,3,NA,Yes,NA
9423.8,Feb-1983,1579.4,duplex,commercial,Outskirts,irregular,4,59758,3,0.6199596497862293,1969,1979.0,highway,35,5,10,NA,No,NA
3276.8,October-82,4900.3,villa,residential,Center,irregular,1,5013mts,10,0.8916341633021597,1968,1978.0,alley,2,5,8,NA,Yes, No
18687.1,April-2001,949.3,open land,industrial,Center,trapezoid,3,10229,9,0.8692373204302197,2000,0.0,alley,69,1,3,F,NA,NA
10209.9,March-1981,6779.4,land,commercial,Border,irregular,3,37742mts,1,0.9417131091317281,1962,0.0,highway,75,4,4,F,NA,NA
10090.7,November-2005,5171.2,open land,residential,Border,irregular,4,22637mts,5,0.2260574366822551,1992,0.0,highway,45,2,3,F,NA,NA
10715.0,September-1976,9371.6,open land,residential,Border,rectangle,5,25069,2,0.8075594057855804,1958,0.0,street,57,4,3,F,NA,NA
10142.5,March-03,3144.6,duplex,residential,Center,irregular,2,19461mts,7,0.45340449458269594,2003,0.0,street,8,2,1,NA,No,NA
9619.0,August-04,1571.0,flat,residential,Border,irregular,1,29263,10,0.9289093382231838,1989,1999.0,street,71,4,6,NA,Yes,NA
2590.0,June-1977,10091.7,villa,residential,Outskirts,irregular,5,72913,9,0.3341499110817817,1965,1973.0,highway,45,4,8,,Yes, No
18315.4,April-79,4967.1,duplex,commercial,Center,trapezoid,5,15403,4,0.23071973243254218,1975,0.0,street,67,5,6,NA,No,NA
10277.5,Mar-1991,8161.8,flat,residential,Outskirts,rectangle,4,63495,4,0.2768083749248992,1973,1984.0,highway,6,3,7,NA,Yes,NA
10628.1,August-1973,10709.4,land,industrial,Border,rectangle,3,21518mts,1,0.11357297177973547,1966,0.0,highway,42,3,10,F,NA,NA
3138.0,July-2009,11491.2,villa,residential,Outskirts,irregular,5,55494,4,0.04381967256553365,1995,2006.0,highway,6,4,3,NA,Yes, No
10408.9,October-1974,3625.0,duplex,residential,Center,trapezoid,5,2684,8,0.914399149657802,1961,1970.0,alley,77,3,1,,Yes,NA
11132.7,December-1987,10598.3,land,industrial,Center,trapezoid,3,12815mts,8,0.4977189730011701,1973,0.0,street,27,1,5,C,NA,NA
10274.3,September-1988,3214.5,flat,commercial,Center,rectangle,2,11339mts,10,0.6050810967840013,1976,1985.0,street,31,3,1,,No,
2900.9,November-03,4974.1,villa,residential,Border,rectangle,4,35385,5,0.9660680452143069,2002,0.0,highway,86,3,6,NA,Yes, No
11127.1,November-1989,6788.4,open land,residential,Center,rectangle,3,14377mts,9,0.8614529134311111,1971,0.0,alley,49,3,1,C,NA,
9954.6,March-1984,2477.2,land,residential,Outskirts,trapezoid,2,64254,8,0.7555315760776179,1983,0.0,highway,56,1,8,F,NA,NA
9886.6,Jan-1977,1984.4,land,industrial,Border,trapezoid,2,36121,5,0.33167297347749924,1975,0.0,street,68,3,6,C,NA,NA
9402.1,October-82,2447.7,flat,residential,Border,trapezoid,3,36222,10,0.7453576287947226,1967,1975.0,highway,43,1,6,,Yes,NA
17205.8,April-1992,2296.3,duplex,residential,Outskirts,rectangle,4,50522mts,1,0.025371938810598627,1976,1984.0,highway,74,1,5,NA,No,
9307.4,March-1970,1720.1,flat,commercial,Border,rectangle,1,32354,6,0.47144356547280464,1969,0.0,highway,88,5,9,NA,No,NA
10577.1,Oct-2009,7360.3,duplex,commercial,Border,rectangle,2,38879,3,0.7671202403670994,2008,0.0,street,42,4,2,NA,No,
9997.1,January-89,4710.3,flat,commercial,Border,rectangle,5,32360mts,9,0.7137044994053604,1971,1981.0,highway,74,2,10,,Yes,NA
11301.4,July-1990,11852.6,duplex,residential,Center,rectangle,1,22357,5,0.9616874099170951,1971,1981.0,street,69,3,10,,Yes,
10206.1,January-1979,5670.1,land,commercial,Border,irregular,5,28053,1,0.44337769202136723,1976,0.0,street,35,2,3,C,NA,
10906.7,December-92,8604.3,duplex,residential,Center,rectangle,3,16799,1,0.6668721199122106,1974,1984.0,alley,77,4,8,,No,NA
9809.5,August-1977,8809.7,flat,residential,Border,rectangle,2,26580,4,0.16618198032525622,1969,0.0,street,38,3,3,NA,No,NA
3222.4,March-2002,11563.3,villa,residential,Outskirts,trapezoid,1,77069,10,0.34174190973423413,1999,0.0,highway,81,3,8,NA,Yes,Yes
3722.2,Dec-1994,7452.0,villa,residential,Center,rectangle,5,5626,10,0.8427642590635274,1984,1995.0,street,23,1,10,NA,Yes, No
10284.4,May-1989,3050.1,flat,residential,Center,trapezoid,5,22229,6,0.7501330703020669,1974,1982.0,street,11,4,9,NA,No,NA
10089.2,June-1993,8887.4,flat,commercial,Border,trapezoid,4,34157,10,0.4113538655794443,1988,0.0,street,78,5,4,,No,NA
18437.4,April-1980,3953.4,open land,residential,Center,irregular,1,23338,6,0.8436795958772156,1967,0.0,alley,70,5,6,C,NA,NA
10538.7,Jul-1976,10003.0,flat,commercial,Border,trapezoid,1,27503,3,0.5526732144110272,1973,0.0,street,46,5,10,NA,Yes,NA
11503.3,September-94,10912.1,open land,commercial,Center,irregular,2,13393,5,0.6533702009620109,1975,0.0,alley,75,4,8,F,NA,NA
10241.1,January-2006,6820.3,land,industrial,Border,irregular,3,33261mts,6,0.42593504960356476,2000,0.0,highway,27,3,4,C,NA,NA
9980.7,August-1986,2416.2,open land,residential,Border,rectangle,1,21231mts,2,0.682691840913471,1982,0.0,highway,67,3,3,C,NA,NA
10759.4,April-2002,4937.6,villa,residential,Outskirts,trapezoid,3,63773,1,0.18604299691507342,1986,1996.0,highway,11,1,10,NA,Yes,Yes
10049.1,January-97,7130.0,land,residential,Outskirts,irregular,3,52844mts,1,0.6244977005261657,1996,,highway,73,1,2,C,NA,NA
10465.7,February-1981,8664.9,flat,residential,Center,trapezoid,3,6409,3,0.6043101793358391,1963,1973.0,alley,85,4,8,,No,NA
10905.1,Mar-1971,6774.4,land,residential,Center,rectangle,3,11366,5,0.2045595230364482,1970,,street,91,3,5,F,NA,NA
10293.9,July-2006,10740.7,duplex,residential,Outskirts,irregular,2,60986mts,3,0.6785812712141255,1995,2004.0,highway,55,1,9,NA,Yes,
9897.9,August-2004,1351.8,duplex,commercial,Border,trapezoid,3,34220,6,0.6125955918210605,1986,1997.0,highway,48,2,1,NA,Yes,
10044.8,December-93,9931.8,flat,commercial,Border,trapezoid,2,25439,5,0.4507036791392599,1982,1993.0,highway,59,5,5,,No,NA
11034.1,November-1989,6465.9,land,industrial,Center,rectangle,4,20452,9,0.7526962802436172,1971,0.0,alley,82,1,8,C,NA,NA
3698.3,August-1984,7564.0,villa,residential,Center,rectangle,4,3956,3,0.2552000632680236,1984,0.0,street,40,1,7,NA,Yes,Yes
10601.9,April-1999,5110.6,villa,residential,Border,trapezoid,3,33586,7,0.5313708406158669,1994,0.0,street,38,1,1,NA,Yes, No
2511.3,February-2000,3524.0,villa,residential,Border,trapezoid,2,20557,9,0.8842715076665331,1982,1993.0,highway,67,4,4,,Yes, No
19114.9,Apr-1985,9378.9,land,residential,Center,trapezoid,1,7385,9,0.7230368571773462,1973,0.0,alley,70,5,10,C,NA,NA
11083.3,October-1990,6968.9,open land,residential,Center,trapezoid,1,20283mts,4,0.3265800362285872,1973,0.0,alley,11,1,6,C,NA,NA
10265.6,June-2006,9960.1,flat,commercial,Outskirts,rectangle,4,52828,10,0.4254558866746089,2000,0.0,highway,81,3,10,NA,No,NA
2589.3,September-2006,5438.6,villa,residential,Border,irregular,4,36157mts,8,0.05795111761888605,1989,1998.0,street,88,2,3,NA,Yes,Yes
9196.4,November-1982,1309.3,duplex,commercial,Border,irregular,1,28954,9,0.18270147447721685,1971,1981.0,street,80,5,4,,No,NA
9905.3,August-2009,4137.0,duplex,residential,Outskirts,irregular,3,51103,5,0.08020707465619314,2008,0.0,highway,21,2,5,NA,Yes,NA
9663.3,Sep-1994,1672.1,flat,residential,Outskirts,trapezoid,5,59310,4,0.03045892923143434,1982,1990.0,highway,27,3,4,NA,Yes,
10540.8,July-1992,6339.5,open land,residential,Outskirts,rectangle,1,66171mts,5,0.929311027882403,1983,0.0,highway,71,4,7,F,NA,
9650.9,July-1986,7757.4,duplex,commercial,Outskirts,irregular,4,54743,10,0.3569830515139001,1971,1979.0,highway,69,5,8,NA,No,NA
9940.0,June-2000,4377.6,open land,industrial,Border,irregular,2,20599,4,0.2887819874813521,1985,,street,44,1,1,C,NA,
10551.6,December-2001,3258.2,open land,industrial,Border,trapezoid,4,25797mts,6,0.7706316975469413,1984,0.0,street,61,5,10,F,NA,NA
10183.6,August-01,9332.4,flat,commercial,Outskirts,trapezoid,3,58079,7,0.8287497378515513,1999,0.0,highway,37,2,9,NA,No,
8983.5,Nov-1971,1783.9,flat,residential,Outskirts,irregular,3,60168,4,0.1246266460934734,1965,0.0,highway,88,3,3,NA,Yes,
10362.3,Jul-1990,10283.7,flat,commercial,Border,irregular,4,39001mts,2,0.05124206882543325,1984,0.0,street,37,2,9,NA,Yes,NA
3794.1,June-1989,6784.4,villa,residential,Center,rectangle,4,13943,2,0.6679784115798442,1974,1982.0,alley,94,3,8,NA,Yes,Yes
2885.7,Oct-1997,4989.9,villa,residential,Border,rectangle,2,38973,10,0.7495173896226652,1985,1995.0,highway,78,4,10,NA,Yes,Yes
3081.9,November-2006,2808.2,villa,residential,Border,rectangle,2,24596,1,0.74546966194569,2003,0.0,highway,41,4,9,NA,Yes,Yes
10310.3,May-73,11487.3,flat,commercial,Border,trapezoid,5,30203,5,0.3244756156536549,1963,1971.0,highway,62,4,10,NA,Yes,NA
10473.2,November-1996,9748.0,open land,residential,Outskirts,trapezoid,4,64873mts,5,0.4815292939390027,1977,0.0,highway,42,3,1,C,NA,
3681.7,December-1981,6028.7,villa,residential,Center,trapezoid,3,11220,5,0.6368305583451898,1967,1975.0,alley,9,3,9,NA,Yes,Yes
9669.1,January-1976,5037.0,flat,commercial,Border,irregular,1,23582mts,3,0.11650338305320918,1961,1969.0,street,0,1,3,NA,Yes,
2659.6,Feb-2006,1474.7,villa,residential,Outskirts,trapezoid,5,71184,3,0.062304084640572244,1989,1997.0,highway,17,3,9,NA,Yes, No
10279.7,July-2009,3325.4,land,industrial,Border,irregular,4,40113mts,8,0.7270341244826714,1991,,street,2,2,10,C,NA,NA
11702.8,Feb-2005,9416.3,duplex,commercial,Center,rectangle,4,16887mts,3,0.9147670505734529,1999,0.0,alley,95,5,4,NA,Yes,NA
10882.7,November-1986,4701.5,land,residential,Center,trapezoid,4,8979,1,0.5326487761827354,1974,,street,93,4,2,F,NA,NA
10620.5,August-86,2703.8,open land,residential,Center,trapezoid,1,16621,5,0.5909724072149873,1986,,street,71,3,3,C,NA,NA
9503.5,August-1976,4384.4,flat,residential,Border,trapezoid,5,29536,3,0.04617309065609698,1965,1973.0,highway,63,3,2,NA,Yes,NA
10265.6,December-77,5022.0,flat,residential,Center,irregular,2,6804,8,0.3441335062504305,1964,1975.0,street,35,5,10,NA,Yes,NA
9270.5,Jul-1993,2564.0,flat,residential,Outskirts,trapezoid,5,76001,8,0.041704499811286655,1986,0.0,highway,82,3,9,NA,No,NA
10065.4,June-1999,9552.2,duplex,residential,Outskirts,irregular,2,64432,1,0.8653714492206717,1995,0.0,highway,45,5,10,,No,
10487.5,July-1977,9335.7,flat,commercial,Center,trapezoid,1,10143,6,0.19532105522586418,1965,1974.0,street,19,1,10,NA,No,NA
10379.6,December-2004,4415.9,open land,industrial,Border,trapezoid,5,33520,8,0.2177333422784491,1996,0.0,highway,85,5,8,F,NA,NA
10165.6,November-1981,9830.0,duplex,commercial,Outskirts,trapezoid,1,66643,5,0.8998531149729376,1976,0.0,highway,6,2,10,NA,No,NA
11533.7,April-2005,6055.0,villa,residential,Center,rectangle,5,11975,5,0.8678843532174051,1997,0.0,street,81,3,2,NA,Yes, No
3164.6,June-1988,7021.1,villa,residential,Center,irregular,4,18321,8,0.3282666513936682,1970,1981.0,street,79,3,4,NA,Yes,Yes
10880.1,November-1980,9570.4,flat,commercial,Center,rectangle,5,24584,2,0.36839137739117644,1964,1974.0,street,13,3,9,NA,No,NA
9764.2,September-1996,10096.0,duplex,commercial,Border,irregular,3,26028mts,5,0.7588855944919428,1983,1994.0,highway,96,2,3,NA,No,NA
10606.9,October-2000,10892.1,duplex,commercial,Outskirts,trapezoid,2,73759,8,0.5446065866486046,1986,1994.0,highway,64,4,4,NA,Yes,NA
18639.4,April-2005,10956.4,open land,residential,Border,irregular,2,39450,5,0.2013263949200076,2004,,street,5,4,4,C,NA,
2300.2,July-1993,3188.3,villa,residential,Border,irregular,4,32877mts,10,0.9805694085058367,1981,1991.0,highway,52,1,8,NA,Yes,Yes
9468.4,December-88,3145.3,duplex,residential,Border,rectangle,2,26878mts,8,0.9599826742154111,1975,1985.0,highway,59,2,7,,No,
9349.3,Oct-1976,4375.2,flat,commercial,Outskirts,irregular,3,69737mts,8,0.11188668235104315,1971,0.0,highway,97,1,10,NA,Yes,
10830.4,July-1997,6550.8,land,commercial,Outskirts,trapezoid,1,56549,5,0.8213689660955913,1983,0.0,highway,9,5,7,F,NA,NA
2567.9,February-1970,8989.4,villa,residential,Border,irregular,4,24194,3,0.4403034985168509,1970,0.0,highway,9,3,8,,Yes, No
9904.5,July-2007,2999.0,duplex,residential,Border,irregular,4,38003,1,0.14483349539666812,1988,1997.0,highway,4,4,5,NA,Yes,
17912.6,April-2006,1729.4,duplex,residential,Outskirts,rectangle,4,68866mts,3,0.22237541157944818,1994,2002.0,highway,31,1,10,NA,Yes,NA
2532.5,November-1999,1044.7,villa,residential,Outskirts,trapezoid,1,51246,9,0.8308767096985841,1984,1992.0,highway,66,4,9,,Yes,Yes
2806.1,July-2005,5053.3,villa,residential,Border,trapezoid,2,27835,7,0.10241583449117198,1992,2001.0,street,87,4,6,NA,Yes, No
9697.4,February-1974,9987.2,duplex,residential,Border,trapezoid,3,21238,8,0.5216128308684541,1964,1974.0,highway,40,3,6,NA,No,
9689.0,July-1988,4904.8,flat,commercial,Outskirts,trapezoid,5,75182mts,2,0.39808049811628055,1988,0.0,highway,50,2,5,,No,NA
11254.4,August-2004,9987.7,flat,residential,Center,trapezoid,3,25411mts,8,0.5756843738241021,1999,0.0,alley,19,1,8,NA,Yes,
2355.0,March-1986,1979.2,villa,residential,Outskirts,irregular,3,53165mts,8,0.925082428384445,1980,0.0,highway,16,3,8,NA,Yes,Yes
10689.6,May-1978,6172.6,flat,commercial,Center,trapezoid,3,7856mts,10,0.3932483103241865,1974,0.0,alley,21,1,2,NA,Yes,NA
2325.7,September-1997,1517.7,villa,residential,Outskirts,irregular,4,52664,8,0.9177759428991235,1992,0.0,highway,28,4,4,,Yes, No
10093.1,September-1990,4339.1,flat,residential,Border,rectangle,4,30924mts,7,0.8243931665989246,1984,0.0,highway,9,3,10,,Yes,
11284.7,June-1972,5177.7,open land,commercial,Center,trapezoid,4,8013,4,0.09572798318398779,1969,,alley,29,5,9,F,NA,NA
10131.5,March-2005,7312.0,duplex,commercial,Border,trapezoid,2,22635mts,1,0.008100364678595873,1998,0.0,highway,45,4,4,,No,NA
18076.8,April-1998,7027.2,duplex,commercial,Border,rectangle,4,29036,3,0.04449714598041288,1986,1995.0,highway,8,5,2,,No,NA
10318.7,July-1975,3120.4,land,residential,Border,trapezoid,5,24438,3,0.7453744153737204,1961,0.0,street,7,4,7,F,NA,NA
10910.4,November-1999,1062.7,land,industrial,Center,trapezoid,1,23613mts,10,0.10580930629881458,1995,,alley,4,3,1,F,NA,NA
2749.9,May-1991,9442.0,villa,residential,Border,irregular,3,27670,9,0.37211697929697396,1988,0.0,highway,59,5,10,NA,Yes, No
10927.9,Mar-1976,11927.1,open land,residential,Border,rectangle,1,30286,10,0.8939179013278115,1964,0.0,street,13,3,10,F,NA,
2454.4,March-1979,5096.5,villa,residential,Outskirts,rectangle,1,62837,4,0.4932024873228599,1974,0.0,highway,63,2,1,NA,Yes, No
9890.9,June-74,7818.8,duplex,commercial,Outskirts,irregular,5,74087mts,5,0.05307509750145811,1957,1966.0,highway,26,4,2,NA,Yes,NA
10075.0,February-2008,1723.1,land,industrial,Border,irregular,5,30570,4,0.8022974214344138,2002,0.0,highway,72,3,8,F,NA,NA
11239.2,June-2009,3162.0,open land,residential,Center,trapezoid,5,17616,2,0.41167379387237246,1997,0.0,street,79,5,9,F,NA,NA
9174.2,September-2002,2075.0,flat,residential,Border,irregular,2,20208,1,0.0943462833008697,2001,0.0,highway,74,3,9,NA,No,NA
11424.2,May-76,10623.6,open land,commercial,Center,trapezoid,2,12946,2,0.298027975593405,1969,0.0,alley,26,3,2,C,NA,NA
3562.1,January-2008,10556.8,villa,residential,Border,rectangle,4,20024mts,4,0.11302641427907678,2005,0.0,street,30,3,6,,Yes, No
10446.9,Aug-2005,1933.8,duplex,residential,Center,rectangle,2,22252mts,7,0.4216959437754648,2002,0.0,street,56,5,1,NA,No,
9820.8,November-1979,5844.9,duplex,residential,Border,rectangle,4,32479,4,0.9227518249731588,1969,1978.0,highway,33,4,9,,No,
10872.9,May-79,4536.3,duplex,commercial,Center,trapezoid,1,17103,7,0.1785873470170044,1977,0.0,alley,56,5,7,,Yes,NA
10335.5,December-81,9434.8,land,commercial,Outskirts,irregular,4,78604,3,0.6806338013697245,1975,,highway,36,2,4,C,NA,NA
10203.2,December-1980,4964.9,flat,residential,Center,irregular,3,17159,8,0.8570159281990998,1974,0.0,street,36,2,4,NA,Yes,NA
10030.5,August-1992,4435.3,open land,industrial,Outskirts,irregular,5,72760,8,0.6611109635341099,1973,0.0,highway,55,5,4,F,NA,NA
11383.4,July-82,11655.4,duplex,commercial,Center,trapezoid,5,21056,6,0.5758663888894237,1980,0.0,alley,81,3,7,NA,Yes,
10191.6,Feb-1977,10914.1,flat,residential,Border,trapezoid,3,20330,5,0.04298690974420161,1960,1968.0,street,12,2,6,NA,Yes,NA
9444.8,September-1970,1345.4,land,commercial,Outskirts,irregular,5,76289mts,10,0.5241820097655845,1953,,highway,52,2,5,C,NA,NA
10303.3,January-85,8118.6,duplex,commercial,Center,irregular,1,2754,10,0.9852061116400546,1974,1984.0,street,31,1,3,NA,No,NA
10009.7,June-1995,2726.4,duplex,commercial,Outskirts,trapezoid,3,54002mts,4,0.3935561574500328,1986,0.0,highway,71,3,7,NA,Yes,NA
2515.6,August-1990,4177.4,villa,residential,Border,rectangle,5,36062,9,0.36752971056858275,1971,1979.0,highway,59,1,2,,Yes,Yes
10227.8,February-2008,988.3,duplex,residential,Center,trapezoid,5,11800,10,0.43834295534527234,1989,1998.0,alley,74,3,3,,No,NA
10576.9,June-1970,11296.3,open land,industrial,Border,rectangle,4,33733,10,0.7838693773348927,1955,,street,86,5,7,C,NA,
2539.2,December-1980,11384.0,villa,residential,Outskirts,irregular,5,68953,10,0.2599913181509006,1977,0.0,highway,61,1,6,,Yes, No
10105.6,September-2001,8988.3,open land,residential,Border,irregular,4,38699,10,0.7930417058132173,2000,0.0,highway,96,1,4,C,NA,NA
10566.3,December-1984,9811.5,open land,commercial,Outskirts,trapezoid,5,63226,6,0.05459545952741207,1979,0.0,highway,78,2,5,F,NA,NA
2794.3,January-2004,8751.2,villa,residential,Outskirts,irregular,3,74547,1,0.4301533941840894,1986,1996.0,highway,79,4,6,,Yes, No
17110.7,April-1977,3205.0,duplex,residential,Outskirts,trapezoid,4,76928mts,8,0.5700415898123281,1961,1970.0,highway,68,4,6,NA,No,NA
